node
#name   v   h   type    cost
	0	0.0	0.0	25
	1	0.0	0.0	0
	2	0.0	0.0	0
	3	0.0	0.0	0
	4	0.0	0.0	21
	5	0.0	0.0	66
	6	0.0	0.0	0
	7	0.0	0.0	74
	8	0.0	0.0	0
	9	0.0	0.0	0
link
#name   n1  n2  cost    source  type
	1	0	5	2	0	0.0
	2	0	1	5	0	0.0
	3	0	9	5	0	0.0
	4	1	3	8	0	0.0
	5	1	2	1	0	0.0
	6	2	9	4	0	0.0
	7	2	4	4	0	0.0
	8	2	6	2	0	0.0
	9	2	7	9	0	0.0
	10	2	5	6	0	0.0
	11	3	5	7	0	0.0
	12	3	8	5	0	0.0
	13	3	7	5	0	0.0
	14	4	9	9	0	0.0
	15	5	8	9	0	0.0
	16	5	7	9	0	0.0
	17	6	8	2	0	0.0
	18	6	9	8	0	0.0
	19	7	8	1	0	0.0
	20	8	9	5	0	0.0
