node
#name   v   h   type    cost
	0	0.0	0.0	27
	1	0.0	0.0	0
	2	0.0	0.0	0
	3	0.0	0.0	0
	4	0.0	0.0	93
	5	0.0	0.0	0
	6	0.0	0.0	0
	7	0.0	0.0	0
	8	0.0	0.0	0
	9	0.0	0.0	0
	10	0.0	0.0	0
	11	0.0	0.0	98
	12	0.0	0.0	0
	13	0.0	0.0	16
	14	0.0	0.0	0
	15	0.0	0.0	0
	16	0.0	0.0	35
	17	0.0	0.0	0
	18	0.0	0.0	0
	19	0.0	0.0	83
	20	0.0	0.0	9
	21	0.0	0.0	82
	22	0.0	0.0	0
	23	0.0	0.0	0
	24	0.0	0.0	0
link
#name   n1  n2  cost    source  type
	1	0	14	4	0	0.0
	2	0	22	1	0	0.0
	3	1	4	5	0	0.0
	4	1	21	8	0	0.0
	5	1	19	10	0	0.0
	6	1	14	3	0	0.0
	7	2	16	9	0	0.0
	8	2	7	10	0	0.0
	9	2	20	10	0	0.0
	10	2	9	10	0	0.0
	11	2	24	7	0	0.0
	12	3	22	8	0	0.0
	13	4	5	10	0	0.0
	14	4	15	4	0	0.0
	15	4	7	5	0	0.0
	16	4	9	5	0	0.0
	17	6	22	4	0	0.0
	18	6	9	1	0	0.0
	19	6	17	10	0	0.0
	20	6	19	8	0	0.0
	21	6	24	6	0	0.0
	22	7	9	6	0	0.0
	23	7	20	6	0	0.0
	24	7	23	9	0	0.0
	25	8	15	4	0	0.0
	26	8	20	10	0	0.0
	27	9	24	8	0	0.0
	28	10	12	1	0	0.0
	29	10	15	2	0	0.0
	30	11	20	10	0	0.0
	31	11	24	2	0	0.0
	32	12	19	3	0	0.0
	33	12	23	5	0	0.0
	34	12	20	10	0	0.0
	35	12	18	7	0	0.0
	36	12	13	1	0	0.0
	37	12	22	3	0	0.0
	38	13	15	7	0	0.0
	39	14	19	1	0	0.0
	40	15	19	7	0	0.0
	41	15	23	2	0	0.0
	42	15	16	3	0	0.0
	43	16	22	3	0	0.0
	44	17	23	7	0	0.0
	45	23	24	3	0	0.0
